"Frequency","Power"
2.97641e+09,-106.991
2.97641e+09,-107.018
2.97641e+09,-107.209
2.97641e+09,-107.347
2.97642e+09,-107.346
2.97642e+09,-107.137
2.97642e+09,-107.002
2.97642e+09,-106.967
2.97642e+09,-106.757
2.97642e+09,-106.616
2.97643e+09,-106.584
2.97643e+09,-106.577
2.97643e+09,-106.597
2.97643e+09,-106.563
2.97643e+09,-106.894
2.97643e+09,-107.425
2.97643e+09,-107.291
2.97644e+09,-107.08
2.97644e+09,-107.241
2.97644e+09,-107.579
2.97644e+09,-107.465
2.97644e+09,-107.104
2.97644e+09,-107.111
2.97645e+09,-107.425
2.97645e+09,-107.828
2.97645e+09,-108.023
2.97645e+09,-108.355
2.97645e+09,-108.681
2.97645e+09,-108.144
2.97645e+09,-107.447
2.97646e+09,-107.478
2.97646e+09,-107.506
2.97646e+09,-107.433
2.97646e+09,-107.287
2.97646e+09,-107.116
2.97646e+09,-106.971
2.97647e+09,-107.112
2.97647e+09,-107.2
2.97647e+09,-107.05
2.97647e+09,-107.137
2.97647e+09,-107.151
2.97647e+09,-107.244
2.97647e+09,-107.405
2.97648e+09,-107.545
2.97648e+09,-107.399
2.97648e+09,-107.296
2.97648e+09,-107.441
2.97648e+09,-107.151
2.97648e+09,-106.833
2.97649e+09,-106.777
2.97649e+09,-106.944
2.97649e+09,-107.328
2.97649e+09,-107.411
2.97649e+09,-107.298
2.97649e+09,-107.378
2.97649e+09,-107.347
2.9765e+09,-107.318
2.9765e+09,-107.552
2.9765e+09,-107.524
2.9765e+09,-107.237
2.9765e+09,-107.296
2.9765e+09,-107.752
2.97651e+09,-107.671
2.97651e+09,-107.158
2.97651e+09,-106.708
2.97651e+09,-106.72
2.97651e+09,-106.872
2.97651e+09,-106.733
2.97651e+09,-106.584
2.97652e+09,-106.646
2.97652e+09,-107.036
2.97652e+09,-107.39
2.97652e+09,-107.471
2.97652e+09,-107.256
2.97652e+09,-106.984
2.97653e+09,-106.916
2.97653e+09,-107.143
2.97653e+09,-107.047
2.97653e+09,-106.857
2.97653e+09,-106.868
2.97653e+09,-107.042
2.97653e+09,-107.162
2.97654e+09,-107.172
2.97654e+09,-107.077
2.97654e+09,-107.049
2.97654e+09,-107.208
2.97654e+09,-107.056
2.97654e+09,-106.901
2.97655e+09,-106.885
2.97655e+09,-106.949
2.97655e+09,-107.266
2.97655e+09,-107.353
2.97655e+09,-107.241
2.97655e+09,-107.382
2.97655e+09,-107.321
2.97656e+09,-106.916
2.97656e+09,-106.66
2.97656e+09,-106.755
2.97656e+09,-106.846
2.97656e+09,-106.857
2.97656e+09,-106.933
2.97657e+09,-107.227
2.97657e+09,-107.558
2.97657e+09,-107.403
2.97657e+09,-107.202
2.97657e+09,-107.064
2.97657e+09,-106.933
2.97657e+09,-106.79
2.97658e+09,-106.668
2.97658e+09,-106.571
2.97658e+09,-106.731
2.97658e+09,-107.033
2.97658e+09,-107.212
2.97658e+09,-107.321
2.97659e+09,-107.073
2.97659e+09,-107.092
2.97659e+09,-107.306
2.97659e+09,-107.762
2.97659e+09,-107.89
2.97659e+09,-107.554
2.97659e+09,-107.123
2.9766e+09,-106.803
2.9766e+09,-106.946
2.9766e+09,-107.553
2.9766e+09,-107.992
2.9766e+09,-108.26
2.9766e+09,-108.511
2.97661e+09,-107.899
2.97661e+09,-107.182
2.97661e+09,-106.821
2.97661e+09,-106.655
2.97661e+09,-106.818
2.97661e+09,-107.143
2.97661e+09,-107.329
2.97662e+09,-107.305
2.97662e+09,-107.118
2.97662e+09,-106.845
2.97662e+09,-106.654
2.97662e+09,-106.799
2.97662e+09,-107.188
2.97663e+09,-107.32
2.97663e+09,-107.506
2.97663e+09,-107.73
2.97663e+09,-107.706
2.97663e+09,-107.488
2.97663e+09,-107.31
2.97663e+09,-107.228
2.97664e+09,-107.265
2.97664e+09,-107.465
2.97664e+09,-107.616
2.97664e+09,-107.949
2.97664e+09,-108.298
2.97664e+09,-108.108
2.97665e+09,-107.49
2.97665e+09,-106.914
2.97665e+09,-106.662
