"Frequency","Power"
2.97613e+09,-111.364
2.97613e+09,-111.368
2.97613e+09,-111.754
2.97614e+09,-111.559
2.97614e+09,-111.367
2.97614e+09,-111.705
2.97614e+09,-111.641
2.97614e+09,-111.63
2.97614e+09,-111.682
2.97614e+09,-111.821
2.97615e+09,-111.569
2.97615e+09,-111.514
2.97615e+09,-111.441
2.97615e+09,-111.516
2.97615e+09,-111.588
2.97615e+09,-111.395
2.97616e+09,-111.499
2.97616e+09,-111.661
2.97616e+09,-111.56
2.97616e+09,-111.127
2.97616e+09,-111.102
2.97616e+09,-111.396
2.97616e+09,-111.382
2.97617e+09,-111.561
2.97617e+09,-111.402
2.97617e+09,-111.724
2.97617e+09,-111.951
2.97617e+09,-111.809
2.97617e+09,-111.626
2.97618e+09,-111.864
2.97618e+09,-111.341
2.97618e+09,-111.1
2.97618e+09,-111.711
2.97618e+09,-111.867
2.97618e+09,-111.469
2.97618e+09,-111.508
2.97619e+09,-111.64
2.97619e+09,-111.555
2.97619e+09,-111.204
2.97619e+09,-111.353
2.97619e+09,-111.476
2.97619e+09,-111.447
2.9762e+09,-111.228
2.9762e+09,-111.771
2.9762e+09,-111.953
2.9762e+09,-111.483
2.9762e+09,-111.655
2.9762e+09,-111.488
2.9762e+09,-111.619
2.97621e+09,-111.521
2.97621e+09,-111.366
2.97621e+09,-111.501
2.97621e+09,-111.547
2.97621e+09,-111.458
2.97621e+09,-111.503
2.97622e+09,-111.582
2.97622e+09,-111.869
2.97622e+09,-111.692
2.97622e+09,-111.34
2.97622e+09,-111.23
2.97622e+09,-111.758
2.97622e+09,-111.994
2.97623e+09,-111.479
2.97623e+09,-111.422
2.97623e+09,-111.437
2.97623e+09,-111.615
2.97623e+09,-111.644
2.97623e+09,-111.587
2.97624e+09,-111.558
2.97624e+09,-111.306
2.97624e+09,-111.63
2.97624e+09,-111.623
2.97624e+09,-111.341
2.97624e+09,-111.344
2.97624e+09,-111.369
2.97625e+09,-111.483
2.97625e+09,-111.496
2.97625e+09,-111.325
2.97625e+09,-111.678
2.97625e+09,-111.791
2.97625e+09,-111.467
2.97625e+09,-111.378
2.97626e+09,-111.319
2.97626e+09,-111.116
2.97626e+09,-111.39
2.97626e+09,-111.439
2.97626e+09,-111.317
2.97626e+09,-111.614
2.97627e+09,-111.415
2.97627e+09,-111.259
2.97627e+09,-111.905
2.97627e+09,-111.737
2.97627e+09,-111.483
2.97627e+09,-111.717
2.97627e+09,-111.541
2.97628e+09,-111.331
2.97628e+09,-111.411
2.97628e+09,-111.675
2.97628e+09,-111.488
2.97628e+09,-111.535
2.97628e+09,-111.367
2.97629e+09,-111.167
2.97629e+09,-111.338
2.97629e+09,-111.118
2.97629e+09,-111.325
2.97629e+09,-111.464
2.97629e+09,-111.616
2.97629e+09,-111.117
2.9763e+09,-110.993
2.9763e+09,-111.257
2.9763e+09,-111.224
2.9763e+09,-111.341
2.9763e+09,-111.376
2.9763e+09,-111.371
2.97631e+09,-111.325
2.97631e+09,-111.563
2.97631e+09,-111.287
2.97631e+09,-111.51
2.97631e+09,-111.756
2.97631e+09,-111.881
2.97631e+09,-111.536
2.97632e+09,-111.55
2.97632e+09,-111.514
2.97632e+09,-111.524
2.97632e+09,-111.321
2.97632e+09,-111.132
2.97632e+09,-111.531
2.97633e+09,-111.665
2.97633e+09,-111.653
2.97633e+09,-111.378
2.97633e+09,-111.159
2.97633e+09,-111.374
2.97633e+09,-111.387
2.97633e+09,-111.415
2.97634e+09,-111.69
2.97634e+09,-111.591
2.97634e+09,-111.543
2.97634e+09,-111.51
2.97634e+09,-111.442
2.97634e+09,-111.815
2.97635e+09,-111.757
2.97635e+09,-111.429
2.97635e+09,-111.584
2.97635e+09,-111.556
2.97635e+09,-111.679
2.97635e+09,-111.616
2.97635e+09,-111.323
2.97636e+09,-111.547
2.97636e+09,-111.536
2.97636e+09,-111.178
2.97636e+09,-111.194
2.97636e+09,-111.633
2.97636e+09,-111.573
2.97637e+09,-111.646
2.97637e+09,-111.513
2.97637e+09,-111.498
2.97637e+09,-111.09
2.97637e+09,-111.099
2.97637e+09,-111.235
2.97637e+09,-111.13
2.97638e+09,-111.294
2.97638e+09,-111.354
2.97638e+09,-111.542
2.97638e+09,-111.548
2.97638e+09,-111.479
2.97638e+09,-111.84
2.97639e+09,-111.841
2.97639e+09,-111.468
2.97639e+09,-111.505
2.97639e+09,-111.582
2.97639e+09,-111.409
2.97639e+09,-111.432
2.97639e+09,-111.429
2.9764e+09,-111.392
2.9764e+09,-111.427
2.9764e+09,-111.398
2.9764e+09,-111.453
2.9764e+09,-111.569
2.9764e+09,-111.643
2.97641e+09,-111.622
2.97641e+09,-111.596
2.97641e+09,-111.786
2.97641e+09,-111.823
2.97641e+09,-111.633
2.97641e+09,-111.693
2.97641e+09,-111.671
2.97642e+09,-111.354
2.97642e+09,-111.768
2.97642e+09,-111.806
2.97642e+09,-111.664
2.97642e+09,-111.716
2.97642e+09,-111.502
2.97643e+09,-111.396
2.97643e+09,-111.412
2.97643e+09,-111.438
2.97643e+09,-111.62
2.97643e+09,-111.816
2.97643e+09,-111.691
2.97643e+09,-111.718
2.97644e+09,-111.647
2.97644e+09,-111.508
2.97644e+09,-111.566
2.97644e+09,-111.924
2.97644e+09,-111.553
2.97644e+09,-111.355
2.97645e+09,-111.575
2.97645e+09,-111.623
2.97645e+09,-111.788
2.97645e+09,-111.603
2.97645e+09,-111.474
2.97645e+09,-111.729
2.97645e+09,-111.566
2.97646e+09,-111.51
2.97646e+09,-111.194
2.97646e+09,-111.516
2.97646e+09,-111.573
2.97646e+09,-111.439
2.97646e+09,-111.384
2.97647e+09,-111.583
2.97647e+09,-111.313
2.97647e+09,-111.244
2.97647e+09,-111.197
2.97647e+09,-111.558
2.97647e+09,-111.429
2.97647e+09,-111.286
2.97648e+09,-111.469
2.97648e+09,-111.702
2.97648e+09,-111.346
2.97648e+09,-111.228
2.97648e+09,-111.294
2.97648e+09,-111.277
2.97649e+09,-111.457
2.97649e+09,-111.539
2.97649e+09,-111.405
2.97649e+09,-111.552
2.97649e+09,-111.684
2.97649e+09,-111.524
2.97649e+09,-111.526
2.9765e+09,-111.536
2.9765e+09,-111.712
2.9765e+09,-111.716
2.9765e+09,-111.48
2.9765e+09,-111.139
2.9765e+09,-111.311
2.97651e+09,-111.274
2.97651e+09,-111.267
2.97651e+09,-111.155
2.97651e+09,-111.213
2.97651e+09,-111.376
2.97651e+09,-111.536
2.97651e+09,-111.721
2.97652e+09,-111.564
2.97652e+09,-111.44
2.97652e+09,-111.6
2.97652e+09,-111.496
2.97652e+09,-111.415
2.97652e+09,-111.233
2.97653e+09,-111.226
2.97653e+09,-111.355
2.97653e+09,-111.188
2.97653e+09,-111.571
2.97653e+09,-111.904
2.97653e+09,-111.397
2.97653e+09,-111.303
2.97654e+09,-111.31
2.97654e+09,-111.312
2.97654e+09,-111.433
2.97654e+09,-111.411
2.97654e+09,-111.607
2.97654e+09,-111.739
2.97655e+09,-111.558
2.97655e+09,-111.444
2.97655e+09,-111.439
2.97655e+09,-111.412
2.97655e+09,-111.546
2.97655e+09,-111.568
2.97655e+09,-111.221
2.97656e+09,-111.442
2.97656e+09,-111.618
2.97656e+09,-111.508
2.97656e+09,-111.353
2.97656e+09,-111.719
2.97656e+09,-111.864
2.97657e+09,-111.562
2.97657e+09,-111.257
2.97657e+09,-111.327
2.97657e+09,-111.448
2.97657e+09,-111.641
2.97657e+09,-111.556
2.97657e+09,-111.463
2.97658e+09,-111.583
2.97658e+09,-111.428
2.97658e+09,-111.297
2.97658e+09,-111.489
2.97658e+09,-111.753
2.97658e+09,-111.687
2.97659e+09,-111.49
2.97659e+09,-111.253
2.97659e+09,-111.448
2.97659e+09,-111.672
2.97659e+09,-111.274
2.97659e+09,-111.585
2.97659e+09,-111.699
2.9766e+09,-111.455
2.9766e+09,-111.29
2.9766e+09,-111.375
2.9766e+09,-111.642
2.9766e+09,-111.256
2.9766e+09,-111.384
2.97661e+09,-111.381
2.97661e+09,-111.576
2.97661e+09,-111.791
2.97661e+09,-111.405
2.97661e+09,-111.456
2.97661e+09,-111.515
2.97661e+09,-111.545
2.97662e+09,-111.939
2.97662e+09,-111.84
2.97662e+09,-111.529
2.97662e+09,-111.398
2.97662e+09,-111.76
2.97662e+09,-111.617
2.97663e+09,-111.469
2.97663e+09,-111.827
2.97663e+09,-111.527
2.97663e+09,-111.341
2.97663e+09,-111.181
2.97663e+09,-111.305
2.97663e+09,-111.266
2.97664e+09,-111.298
2.97664e+09,-111.259
2.97664e+09,-111.366
2.97664e+09,-111.411
2.97664e+09,-111.282
2.97664e+09,-111.213
2.97665e+09,-111.381
2.97665e+09,-111.51
